msno,city,bd,gender,registered_via,registration_init_time,age,registration_date,registration_year,registration_month,transaction_count,avg_plan_days,avg_plan_price,avg_amount_paid,auto_renew_rate,cancel_rate,is_churn
9KnhdFMaTuJoI5XE0v6sOQKlELf/g7P1Im7VzgY9Sng=,1.0,0.0,,7.0,20130616.0,,2013-06-16,2013.0,6.0,1.0,30.0,99.0,99.0,1.0,0.0,0
K8O1TPJolgnhmtlHuMNylhjkYXGkr9kM2Vx28vRXVc8=,1.0,0.0,,7.0,20151123.0,,2015-11-23,2015.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
JssthT/cFJq9SBLfuY/WCMm1A2CiL/v9d920mVm57og=,1.0,0.0,,7.0,20150926.0,,2015-09-26,2015.0,9.0,1.0,30.0,99.0,99.0,1.0,0.0,0
idKO6mylc3ZiixEMqo/YPNfDToLaHlCyGuNduaTV69g=,5.0,27.0,female,9.0,20100411.0,27.0,2010-04-11,2010.0,4.0,1.0,30.0,149.0,149.0,1.0,0.0,0
LtvtQHkyMGsuiyN0IjGC3p3PvyqCutc8+VUSWDx/Mao=,5.0,38.0,male,9.0,20130823.0,38.0,2013-08-23,2013.0,8.0,1.0,30.0,149.0,149.0,1.0,0.0,0
EkQkdAPLsVl55o7UOmxOsKYtab4LxCUf5FgVwvCfrD0=,14.0,24.0,male,4.0,20160122.0,24.0,2016-01-22,2016.0,1.0,1.0,30.0,149.0,149.0,1.0,1.0,0
SVGJiQt75D+qUcDu4/Sk+GqHHFmkcDS7BATCb1E+YMM=,6.0,28.0,male,9.0,20070924.0,28.0,2007-09-24,2007.0,9.0,1.0,30.0,149.0,149.0,1.0,0.0,0
5dHbetqpempRsN4AYB+ffME7Fce1eWDkrUg3NLfW+Gg=,1.0,0.0,,7.0,20170224.0,,2017-02-24,2017.0,2.0,1.0,30.0,100.0,100.0,1.0,0.0,0
9DcPW4JtET/ary+ww5neejZZLTs2JC8XD+kLro6gKw0=,5.0,43.0,female,9.0,20051106.0,43.0,2005-11-06,2005.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
XQwL7W72qlrwgp69Y0HkGbqyuTJiA/E5KlQhzgTjIWo=,1.0,0.0,,7.0,20141224.0,,2014-12-24,2014.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
PHJBTj0PUI5zi0S63iT0sba+9ZjPI8edu5dzNbwewSY=,1.0,0.0,,7.0,20151126.0,,2015-11-26,2015.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
t2X3kXZPTPsv8aOcFqhUnlJ/1mTmcEyTFjkB6MWWvrc=,1.0,0.0,,13.0,20161001.0,,2016-10-01,2016.0,10.0,1.0,30.0,129.0,129.0,1.0,0.0,0
w+NXV3D6GgFdMBFIP4SScaAlvTBWN7w1MwNSLQTkZ8A=,13.0,35.0,female,9.0,20070212.0,35.0,2007-02-12,2007.0,2.0,1.0,30.0,149.0,149.0,1.0,0.0,0
LjImTtvtD+fBx/yRwpS7Un03UxxYaJhzeIfOs32580A=,10.0,26.0,male,3.0,20131107.0,26.0,2013-11-07,2013.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
RvKy0KCQvYB6Qx7kVU82aUTQFYfr92a7Xv5YjxM99Wo=,14.0,0.0,,3.0,20130509.0,,2013-05-09,2013.0,5.0,1.0,30.0,149.0,149.0,1.0,0.0,0
NKWDPK9DTghbKLsVeHpO0TkGtA6fLzt/x+wNiiKSwIM=,5.0,28.0,male,3.0,20121204.0,28.0,2012-12-04,2012.0,12.0,1.0,30.0,149.0,149.0,1.0,0.0,0
wvUB8CRcTCNTMqJGI4EE9JoUnFxWJO4Bsv3XSn8yCrg=,1.0,0.0,,7.0,20140823.0,,2014-08-23,2014.0,8.0,1.0,30.0,149.0,149.0,1.0,0.0,0
W4QBV+foau87P9D8JPOt000+fyEDcNQpR17RvNPn/KI=,9.0,29.0,male,9.0,20040327.0,29.0,2004-03-27,2004.0,3.0,2.0,30.0,149.0,149.0,1.0,0.0,0
gXX8bxbGqxzcWVSY1TnmVQ9SkaRZYHSF4x2wpK034NY=,13.0,20.0,male,9.0,20071019.0,20.0,2007-10-19,2007.0,10.0,1.0,90.0,477.0,477.0,0.0,0.0,1
skLkC5bFvlceX5/INnLBQKl5U/GAVFCUQtPWFsTtfjg=,1.0,0.0,,7.0,20170129.0,,2017-01-29,2017.0,1.0,1.0,30.0,100.0,100.0,1.0,0.0,0
fh1Q60UCCTaSrL3uOo30/OTqeAxko5SatfuzqQryepA=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
VLNTOaM7o4x2ZKfYU3fUhIL02r1EZ2Wn7qpDvqIVxAE=,22.0,29.0,female,3.0,20150710.0,29.0,2015-07-10,2015.0,7.0,,,,,,,1
tAfevhzhDhjCQyCR5iJEwIPHD0N8v8NA2sZi81dqVvA=,1.0,0.0,,7.0,20161218.0,,2016-12-18,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
PynX58CpGovEtsa19HwmiYE3V88nRLKvPNAww3Rsa28=,1.0,0.0,,7.0,20161118.0,,2016-11-18,2016.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
UbOxAYgIVsg9AqXoqSMfOLhu3dzDoy87lEgi4Bg0rm0=,1.0,0.0,,7.0,20161118.0,,2016-11-18,2016.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
/PoagdZgQDsKdwFht8W0acDvnAZQyZ5R4bDsuo5yikY=,22.0,49.0,female,4.0,20160828.0,49.0,2016-08-28,2016.0,8.0,2.0,30.0,149.0,149.0,1.0,0.0,0
J//D4tAJ1h7O5nOE5YX9gJSlsZkDM01PUHyKb524GIQ=,1.0,0.0,male,3.0,20150321.0,,2015-03-21,2015.0,3.0,1.0,30.0,180.0,180.0,1.0,0.0,0
8IeyBft6H2y2nVp/f6AP1R68ihKPTy4+PbeAb0S84nE=,15.0,22.0,male,7.0,20170226.0,22.0,2017-02-26,2017.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
/aheqKxCay3tooYHIR4iVwbZde3cXuoWebCv9q+oqXk=,1.0,0.0,,7.0,20130610.0,,2013-06-10,2013.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
yT7P7Vvj/vpJLddYNONgv2g02BisS2VYx529DobFH/4=,1.0,0.0,,4.0,20170116.0,,2017-01-16,2017.0,1.0,1.0,30.0,180.0,180.0,0.0,0.0,0
QMC4QyasemKnaJfePJrW17kc37Aa7o99KRJ16h+7t3E=,15.0,37.0,female,9.0,20060316.0,37.0,2006-03-16,2006.0,3.0,2.0,30.0,149.0,149.0,1.0,0.0,0
vpoPqC/Lxna26wfpLqv/PwqcS5M3WIo4WK6F0r8/u/c=,22.0,38.0,male,9.0,20110724.0,38.0,2011-07-24,2011.0,7.0,2.0,30.0,149.0,149.0,1.0,0.0,0
MXcD4jJ39R16cFBCEpeIJy6XZINqXQwy3P572X0xfuc=,10.0,29.0,male,7.0,20130810.0,29.0,2013-08-10,2013.0,8.0,1.0,30.0,99.0,99.0,1.0,0.0,0
dtJbrF+CKE2t3QHIP+6GgHlYkzszud7H4RrdDN093Fw=,1.0,0.0,,7.0,20150727.0,,2015-07-27,2015.0,7.0,1.0,30.0,129.0,129.0,1.0,0.0,0
/me4yB7xo+8SQ1zIArkHyvqzv+fpndx9tILLV1b5xDA=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
K4wZ2N1u6IyblNfDRDaJLDN5bP3j6S2rYhlia2F9YW8=,22.0,25.0,female,3.0,20120824.0,25.0,2012-08-24,2012.0,8.0,1.0,30.0,180.0,180.0,0.0,0.0,0
ONm0UaCjtL0f+dFFMTbk/bhoM4hQGJhVWLXWfPvBkiE=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
n/L1OaX/hv+ST4bFkA5KWGLFWC7MoeCWSNVs1+hQnrI=,1.0,0.0,,7.0,20160824.0,,2016-08-24,2016.0,8.0,1.0,30.0,99.0,99.0,1.0,0.0,0
4MhVtxvHy4FjAzr+TN5D2ZyWe467Che7bkJmdinURcM=,5.0,0.0,female,7.0,20140629.0,,2014-06-29,2014.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
eDIWN/P/P1nuPkRotb/KsaMxuLYlnofTc+KNYOh4Ybg=,1.0,0.0,,7.0,20160123.0,,2016-01-23,2016.0,1.0,1.0,30.0,99.0,99.0,1.0,0.0,0
fdC9WgdSXG4tuvxu7w42S9qXS7cbRiKe8/1cgvNQmRk=,15.0,26.0,,9.0,20140413.0,26.0,2014-04-13,2014.0,4.0,2.0,30.0,149.0,149.0,1.0,0.0,0
FR2lp4/5JAIZsSI/KiicLbuKWQh3cL8HXmxm9RaLALc=,1.0,0.0,,7.0,20130326.0,,2013-03-26,2013.0,3.0,1.0,30.0,129.0,129.0,1.0,0.0,0
IBUGP/I7dfhTsrqaXHa1ZRjtpf7ZO/JNXu8sR0hdqx4=,13.0,22.0,male,9.0,20121213.0,22.0,2012-12-13,2012.0,12.0,1.0,30.0,149.0,149.0,1.0,0.0,0
TbX5CyDSn73JEv1Ham7WCF0vkrrLChVKAXUYXPdBTRg=,1.0,0.0,,4.0,20160516.0,,2016-05-16,2016.0,5.0,1.0,30.0,149.0,149.0,0.0,0.0,0
pBgfQlldxh1d4iJT+KkL45bSBWnp8vzmfBj2ykIOyIA=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
uf3w6NAP7PizDK1FgWbiuNiHMZnARUQu7zLq9Aocy0Q=,1.0,23.0,male,9.0,20160108.0,23.0,2016-01-08,2016.0,1.0,1.0,30.0,149.0,149.0,1.0,0.0,0
uYTl3lH7qIshiJsQNW4Sr9rYikeH0QVcjCLFukQvXgY=,1.0,0.0,,7.0,20161226.0,,2016-12-26,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
7VjbkaNOSb/vRMsAjs+7gbcHMeF3tJqHTcbyxhTo1yk=,1.0,0.0,,4.0,20160103.0,,2016-01-03,2016.0,1.0,1.0,30.0,180.0,180.0,1.0,0.0,0
IWg2VyX+htq8qrF8m+ct4DVkFa0mH8fGklCEWQLW7q4=,21.0,21.0,female,9.0,20080722.0,21.0,2008-07-22,2008.0,7.0,1.0,30.0,149.0,149.0,1.0,0.0,0
cRd76/CtovCJ7GhX9EBKJcXS1VeZ3D8MbbPzuB+Aa4Q=,1.0,0.0,,7.0,20130616.0,,2013-06-16,2013.0,6.0,1.0,30.0,99.0,99.0,1.0,0.0,0
8Lbcc9O6nEM/Qv0gozFkc/ypGWwHGELtzWtM3MCbok4=,12.0,20.0,male,9.0,20100101.0,20.0,2010-01-01,2010.0,1.0,1.0,30.0,149.0,149.0,0.0,0.0,0
7960k74UFYvBFT0Gp1uIw0B2671eAX/Xw7Ki5ECpn6A=,1.0,32.0,male,4.0,20160311.0,32.0,2016-03-11,2016.0,3.0,1.0,30.0,149.0,149.0,0.0,0.0,0
UfsD24cKsRpm5j/xLaJsynSljh/P0dgGXOCXa5YHPDg=,5.0,37.0,female,9.0,20150529.0,37.0,2015-05-29,2015.0,5.0,1.0,30.0,149.0,149.0,1.0,0.0,0
tyG3GePMD9Xz82m8fMoj6Br66eo9IgRb7jdd7++5ouo=,5.0,20.0,male,9.0,20110124.0,20.0,2011-01-24,2011.0,1.0,,,,,,,0
dwzCMpb3JmOs5IX+eRAnqcNZ3o4krN37I5V0EnQ/fQU=,1.0,0.0,,7.0,20170127.0,,2017-01-27,2017.0,1.0,1.0,30.0,100.0,100.0,1.0,0.0,0
b97WJIf2LlNzclPusXIZJrSqtgms7LJokJm0cxSMH2Q=,1.0,0.0,,7.0,20110323.0,,2011-03-23,2011.0,3.0,1.0,30.0,99.0,99.0,1.0,0.0,0
DcHG/6/NWQX86pJ6q0RHaPXfYLclb3jK+Y4tSyC5O7g=,1.0,0.0,,7.0,20170105.0,,2017-01-05,2017.0,1.0,1.0,30.0,100.0,100.0,1.0,0.0,0
SEiBg0sFBy2xEywJKaoCuVB/e6QdI/V0+M+sG1Y4VKE=,17.0,0.0,,9.0,20161002.0,,2016-10-02,2016.0,10.0,1.0,30.0,180.0,180.0,0.0,0.0,0
64V0fPn/5Z9hK8qB4sL9E7Xs7LaxK9kpD45AlW0pQmU=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
zUMop6tFyINKDDCmo4tD3bVc0+6JhuvP6YmQUn04Bt0=,15.0,0.0,,9.0,20120330.0,,2012-03-30,2012.0,3.0,2.0,30.0,149.0,149.0,1.0,0.0,0
QFo2TYCJjxk3vB23UUmrqqqO7y3FrCijcc4cIT2uKuc=,1.0,0.0,,7.0,20130725.0,,2013-07-25,2013.0,7.0,1.0,30.0,99.0,99.0,1.0,0.0,0
ncidG5xn0BCeniNG+VdxlFRUMr3qa31XEBWNh2k8oT8=,12.0,0.0,,9.0,20160122.0,,2016-01-22,2016.0,1.0,1.0,410.0,1788.0,1788.0,0.0,0.0,1
8Gyx/TH3uXARFPanKCVa9CTYSxYX7W9SEwVvbTeNBUo=,1.0,0.0,,7.0,20120211.0,,2012-02-11,2012.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
85JxtkKHSReXRIP9Y8PdxAO6VqV51jxMei+mjW/a0ec=,1.0,0.0,,7.0,20140202.0,,2014-02-02,2014.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
pZgVD2y3wHzsM6nOBzlPz98iJFFSu/GucDDXDxw5cGk=,6.0,30.0,male,7.0,20120630.0,30.0,2012-06-30,2012.0,6.0,1.0,30.0,129.0,129.0,1.0,0.0,0
Pnchs64coBXswrcQXkNa5fjCqcvIrWVHOX8uR+xuDNQ=,1.0,0.0,,7.0,20130708.0,,2013-07-08,2013.0,7.0,17.0,26.470588235294116,125.58823529411765,143.11764705882354,1.0,0.058823529411764705,0
UufjuavooqD+zLXsDMUBSgHud78S5NSherf+//+kLoQ=,,,,,,,,,,1.0,30.0,149.0,149.0,1.0,1.0,1
VZ1PZOTWkQUP7joXrTEGq/lQhAPtwPyRTx8gTcgSak8=,22.0,26.0,male,9.0,20060713.0,26.0,2006-07-13,2006.0,7.0,2.0,30.0,149.0,149.0,1.0,0.0,0
F62LOPAoOaO4ajSkt49wSXhhDLzSx6d32g3fhpKNGs0=,6.0,0.0,,4.0,20160708.0,,2016-07-08,2016.0,7.0,1.0,195.0,894.0,894.0,0.0,0.0,1
RJ19yTVnwV8f833PYOTi4oWnYVxaLSJQ8r+75EsvhvM=,6.0,31.0,male,3.0,20130926.0,31.0,2013-09-26,2013.0,9.0,1.0,30.0,180.0,180.0,1.0,0.0,0
6XC9q+Z98z1rnQIFpBZ5i+Z7COpsOEmoXIx9HXqCo44=,13.0,26.0,male,9.0,20091112.0,26.0,2009-11-12,2009.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Mht19bTNrtFDeiLemlue03dI38G7T8jJZjtkb33cVG0=,10.0,28.0,male,3.0,20121101.0,28.0,2012-11-01,2012.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
+1S8kSyg/yHej4r0ljM3/SiemWL11TWAzKtCNtCBk5Q=,6.0,24.0,female,4.0,20170114.0,24.0,2017-01-14,2017.0,1.0,1.0,30.0,149.0,149.0,1.0,0.0,0
OysuM6PrNcpq1/KCdGvDzwwwRvKSmJGNF+6dIT6d9Tc=,5.0,0.0,,7.0,20101125.0,,2010-11-25,2010.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
kkwozZPrKVeIt32lVF5vEJlVaz8yEqAbKH6KOnZenhM=,22.0,25.0,female,9.0,20070619.0,25.0,2007-06-19,2007.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
OXmJ466H2x5Z9LjJJctdGia7/1RNIMDqKH5CoYGywc4=,4.0,20.0,female,3.0,20130223.0,20.0,2013-02-23,2013.0,2.0,,,,,,,1
i+uqUAlZ15KoV4pfnHz6hRKbalKL+bunOd8+dYQ89yw=,1.0,0.0,,7.0,20160226.0,,2016-02-26,2016.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Op7S+aeyan/9ImNurcIQTjFaU1RUkN+DdemaqJzl5+8=,1.0,0.0,,7.0,20130910.0,,2013-09-10,2013.0,9.0,1.0,30.0,149.0,149.0,1.0,0.0,0
1Agz68JUkuMCZNA5ffty4ih/82Ytj0bNIBOQcukNIV4=,1.0,0.0,,7.0,20130618.0,,2013-06-18,2013.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,1
05WR2Fqf+1rULZX+W1D0PzpVPZM2UYjrnstl+ZuQNt8=,,,,,,,,,,1.0,30.0,129.0,129.0,1.0,0.0,0
VBnVNUOwQB7Ey8ya/MKN4kSYFtbWYi66VoVAJYbjEM4=,1.0,0.0,,7.0,20170126.0,,2017-01-26,2017.0,1.0,1.0,30.0,99.0,99.0,1.0,0.0,0
yTvSBXNGp5yq4Z3igxp3GulCNnQ6KMN0AnTRspakE7A=,1.0,0.0,,7.0,20160511.0,,2016-05-11,2016.0,5.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Jzdp0uiJyVsB4+i9rkByPL+GpqXs8TL4NsbP8oN9sj8=,15.0,30.0,female,9.0,20061029.0,30.0,2006-10-29,2006.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
L+vvFjOwaf3TWeD6ij4EwsefcYtMWkN5AbqKTkcQYwU=,1.0,0.0,,7.0,20130304.0,,2013-03-04,2013.0,3.0,1.0,30.0,149.0,149.0,1.0,0.0,0
KQmXBGCXRJ7VlLsoAmBfxLMD+Zd77wnmMuP0y38BNXM=,1.0,0.0,,7.0,20160507.0,,2016-05-07,2016.0,5.0,1.0,30.0,99.0,99.0,1.0,0.0,0
aprfDxoOx3RoZl23hK5hQUuNkG/gH4w77Gv5fTur40k=,8.0,32.0,female,7.0,20130704.0,32.0,2013-07-04,2013.0,7.0,1.0,30.0,99.0,99.0,1.0,0.0,0
0rk1kbYwMUcY9gy9NtSJh4kRbnlb26+VT9F+EmV5Dmc=,1.0,0.0,,4.0,20160130.0,,2016-01-30,2016.0,1.0,1.0,30.0,149.0,149.0,0.0,0.0,0
4GVzAhF7vj7bC1xWa+8g30XrNZ3LLwcYK26i2G1qz/k=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
4v+q4UEclq1IqcB2kvtYII4twMaMShT4HtqvOOJtdu4=,15.0,36.0,female,9.0,20080616.0,36.0,2008-06-16,2008.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
2dX+8p4/4DYbr9BjDbKw44hrVCRIsNx/4rIonXxe9C0=,1.0,0.0,,7.0,20160711.0,,2016-07-11,2016.0,7.0,1.0,30.0,99.0,99.0,1.0,0.0,0
chx95cQ6F2i73+dzourJ3A/pmZYbqiAugAXan3r6+RE=,13.0,0.0,,9.0,20140325.0,,2014-03-25,2014.0,3.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Gp0fjRobDqVHDft15eN2jrU8zbF+CK3RH0U+kVuQOJI=,1.0,0.0,,7.0,20131207.0,,2013-12-07,2013.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
9+MDsCiyHOWL+inTjStmPVlVPeDM2BewZn/3P5vuB7I=,1.0,0.0,,7.0,20130403.0,,2013-04-03,2013.0,4.0,1.0,30.0,149.0,149.0,1.0,0.0,0
MO2cPhnhq4UAFmalr9NDHvGw5LlVt9QUZLgAZKU9+OQ=,1.0,0.0,,7.0,20120324.0,,2012-03-24,2012.0,3.0,,,,,,,1
bOnC+43C0hiBzyjf66CSDzaDK0qsc0n/JDOd6qtiuEQ=,1.0,0.0,,7.0,20120329.0,,2012-03-29,2012.0,3.0,1.0,30.0,99.0,99.0,1.0,0.0,0
0BDhYcbZC0VLwNo9qSbVQfvj5Y783FF2ZxJBduBYeOA=,18.0,36.0,male,9.0,20150326.0,36.0,2015-03-26,2015.0,3.0,,,,,,,1
usKTAIjL4BYs4z669CCiLLbnGys/9t8eBQj6CTFzBuA=,1.0,0.0,,7.0,20160104.0,,2016-01-04,2016.0,1.0,1.0,30.0,149.0,149.0,1.0,0.0,0
vngaTejRiDaxayfK7gPu0N3deluujhFERbmVFuLs05Q=,1.0,0.0,,7.0,20110215.0,,2011-02-15,2011.0,2.0,2.0,30.0,139.0,139.0,1.0,0.5,0
WErsrzBdDA80PQHUV02+wb1nYW3OxMcoDVqBIkDJUrw=,1.0,0.0,,7.0,20160725.0,,2016-07-25,2016.0,7.0,1.0,30.0,99.0,99.0,1.0,0.0,0
3IiDRpK1tYb8IoxZD33ESjOXaqqdsKRtvYAVcf+Ho14=,13.0,37.0,female,9.0,20100127.0,37.0,2010-01-27,2010.0,1.0,2.0,30.0,149.0,149.0,1.0,0.0,0
PSlfpNj9vj0Z9vgUr4nQc2Ej4wn2vmdWcw16ngeTjpw=,1.0,0.0,,7.0,20160128.0,,2016-01-28,2016.0,1.0,1.0,30.0,99.0,99.0,1.0,0.0,0
ykI+4+YYHHDyGI8OEprf5oPzsIQNs9558jet+ptMSHo=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
RHTL5pvxE9PnTlx+4SqeZc3Z/GlSTwxFgnTJrwbjrUI=,8.0,29.0,male,9.0,20050630.0,29.0,2005-06-30,2005.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
EBJ39Ra/vIha3o5mcC7jOkRjeI1UfRBnSep+pUdrG/o=,1.0,0.0,,4.0,20170202.0,,2017-02-02,2017.0,2.0,1.0,30.0,180.0,180.0,1.0,0.0,0
WPkoEuHI+1HvxEipeBjogKXQd/8Ob1kDGj6tqagdawk=,13.0,55.0,male,7.0,20160107.0,55.0,2016-01-07,2016.0,1.0,3.0,30.0,109.0,109.0,1.0,0.3333333333333333,0
c+3UAOjj7jiVhPkitHUuOZy+Bqh+QeSkJX8AxGJsu0c=,13.0,25.0,female,9.0,20090210.0,25.0,2009-02-10,2009.0,2.0,2.0,30.0,149.0,149.0,1.0,0.0,0
cNgJKfG24E66WBYnUlA/z7ibJOZAw0EWuapjjvx+Q4Q=,1.0,0.0,,7.0,20121219.0,,2012-12-19,2012.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
FLTsDMBXi2vfi/Nf/6fIvkTf4yLCorDsXiCry1w+b8o=,1.0,0.0,,7.0,20111109.0,,2011-11-09,2011.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
DvITvQQxKQ9U2E95dZycvo/1rWuebDDur0WURCaU8ro=,13.0,25.0,male,3.0,20120222.0,25.0,2012-02-22,2012.0,2.0,1.0,30.0,149.0,149.0,1.0,1.0,1
ZZu7KpfCqta6RnvVDZsw3+3Y7OJl07TgRbJDj111EAU=,1.0,0.0,,7.0,20130319.0,,2013-03-19,2013.0,3.0,1.0,30.0,99.0,99.0,1.0,0.0,0
zoETAgNqrEfu823rPg4LX6SH7dLTe2iODcvSgOsFpp8=,13.0,41.0,male,9.0,20090915.0,41.0,2009-09-15,2009.0,9.0,1.0,30.0,149.0,149.0,1.0,0.0,0
4L/kivy/FFq+3+bRCc1dUd3H/a5exLlwYuMY2KYNt7g=,14.0,43.0,male,7.0,20100917.0,43.0,2010-09-17,2010.0,9.0,1.0,30.0,129.0,129.0,1.0,0.0,0
1NiUEDM1VUDC7+o2ZGMNvags6KWQHgvzXKHXUhekYcA=,1.0,0.0,,7.0,20170208.0,,2017-02-08,2017.0,2.0,1.0,30.0,100.0,100.0,1.0,0.0,0
aENTeIc6ZJ95ZnGjyhRkBwDbMZhb4JyIOJmFctdUc20=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
Zj5Ku5uuPB9FQP2JdHwtJ6tCdIKhIttdZpAlePwGFj0=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
v1H4pJ9513STT6nWgzUz/BO92G0MFnJWEopv9OXm8ZE=,1.0,0.0,,7.0,20151010.0,,2015-10-10,2015.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
OtZoJwQpYTuhP3h+CMvkv1vz3QR7rrsCq2zOZXgqHdI=,1.0,0.0,,3.0,20120811.0,,2012-08-11,2012.0,8.0,2.0,30.0,149.0,149.0,0.0,0.0,0
mfyRiqAbd7UchNbn7+WNsHNRsPd57nOh7DVrY4dF5Qw=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
kR9+5Bgzn8o1lL20lB/OX/FYK6QS+/OiWqGZHkyaU5k=,13.0,33.0,,9.0,20100726.0,33.0,2010-07-26,2010.0,7.0,1.0,30.0,149.0,149.0,1.0,0.0,0
BC4NxZwFZ/azHLO70BUN9SkzVLI8Dkeojc28OSxssRM=,5.0,28.0,female,9.0,20090218.0,28.0,2009-02-18,2009.0,2.0,1.0,30.0,149.0,149.0,1.0,0.0,0
zR3oQyJL04y5Bs10d9T/yA15ZwXAYTJ7Yuh890KmYQ0=,1.0,0.0,,7.0,20130906.0,,2013-09-06,2013.0,9.0,1.0,30.0,99.0,99.0,1.0,0.0,0
V6MyuNkBvJ5SmrRycigvPp6W+/f7Z49dbCu6fbGwW2c=,4.0,6.0,male,9.0,20121113.0,,2012-11-13,2012.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
s8lFUnUhLlspUJywLkY2wOvSgp3FXqi4gXw4lEtwtzY=,1.0,0.0,,7.0,20130208.0,,2013-02-08,2013.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Qp/IaBS5RHkBdyqW2biM+zY5sZgH0yvaziCdEPAXG3E=,,,,,,,,,,1.0,30.0,149.0,149.0,1.0,0.0,0
99zCGcTQ1mL5oX3uWvhqsnJJGNJ+lcPVVnaIV6hxR6o=,4.0,22.0,male,9.0,20131208.0,22.0,2013-12-08,2013.0,12.0,1.0,30.0,149.0,149.0,1.0,0.0,0
je/hDxEqe9Cy2useAYVwD+6O4azuBvJEA5Fxs0uNesg=,1.0,0.0,,4.0,20160508.0,,2016-05-08,2016.0,5.0,1.0,30.0,149.0,149.0,0.0,0.0,0
s6xZcykmnqbqeuWa3oANmnFqFwF72vzkPhIY/BDgrv0=,6.0,33.0,female,9.0,20091016.0,33.0,2009-10-16,2009.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
BTrh45nkh7QB1LJNicJ6KJpv15CVxVFTKJjurGTA2Fw=,1.0,0.0,,7.0,20160312.0,,2016-03-12,2016.0,3.0,2.0,30.0,99.0,99.0,1.0,0.5,1
WOOUuZqoQyWY8KMV+EKQVboQ0RZN3FT07xmlBp79ptY=,1.0,23.0,male,7.0,20151003.0,23.0,2015-10-03,2015.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
UqVERnX8phset+cFPesn7dgejalXuImAy2a/Kq2kLZc=,1.0,0.0,,7.0,20151027.0,,2015-10-27,2015.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Y3NU5oCczxglJ7g4bJH7KFcDIX2Fr37rQ1GFcud8NUk=,1.0,0.0,,7.0,20150516.0,,2015-05-16,2015.0,5.0,1.0,30.0,149.0,149.0,1.0,0.0,0
SBjdDV2dzujsl58gYlou0MQeawucFSbeelWHldFe6R8=,6.0,45.0,male,4.0,20160807.0,45.0,2016-08-07,2016.0,8.0,1.0,30.0,149.0,149.0,1.0,0.0,0
JAFeAhf2u/TnAjnR+2emPT66PtsgkS2CZayJuwmUtHs=,1.0,0.0,,7.0,20161214.0,,2016-12-14,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
cjWj1WzVLbSK8i8brxYif/K/0Ndk45B7FpH66BJYMgw=,1.0,0.0,,7.0,20130208.0,,2013-02-08,2013.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
